"","Sample.Number","Date.Submitted","Analysis..Lead.","Lead..ppb.","Analysis..Copper.","Copper..ppb.","Street..","Street.Name","City","Zip.Code","lead.ppb","copper.ppb","addresses","lon","lat","address"
"371","LG06195","1/29/2016","Lead","14","Copper","150","2141","CRESTBROOK LANE","FLINT","48507",14,150,"2141 CRESTBROOK LANE, Flint MI, 48507",-83.7059778,42.9850458,"2141 crestbrook ln, flint, mi 48507, usa"
"372","LG06385","1/30/2016","Lead","14","Copper","230","2956","BARTH RD","FLINT","48504",14,230,"2956 BARTH RD, Flint MI, 48504",-83.730426,43.031031,"2956 barth st, flint, mi 48504, usa"
"373","LF85287","9/29/2015","Lead","13","Copper","120","440","E ATHERTON","FLINT","48507",13,120,"440 E ATHERTON, Flint MI, 48507",-83.6667159,42.988726,"440 e atherton rd, flint, mi 48507, usa"
"374","LF87429","10/13/2015","Lead","13","Copper","0","329","W ELDRIDGE AVE","FLINT","48505",13,0,"329 W ELDRIDGE AVE, Flint MI, 48505",-83.708395,43.054712,"329 w eldridge ave, flint, mi 48505, usa"
"375","LG01522","1/21/2016","Lead","13","Copper","0","2318","BARTH ST","FLINT","48504",13,0,"2318 BARTH ST, Flint MI, 48504",-83.719423,43.027591,"2318 barth st, flint, mi 48504, usa"
"376","LG01688","1/21/2016","Lead","13","Copper","0","3845","IVANHOE AVE","FLINT","48506",13,0,"3845 IVANHOE AVE, Flint MI, 48506",-83.636006,43.031933,"3845 ivanhoe ave, flint, mi 48506, usa"
"377","LG01893","1/21/2016","Lead","13","Copper","730","1202","FOREST HILL AVE","FLINT","48504",13,730,"1202 FOREST HILL AVE, Flint MI, 48504",-83.72529,43.024609,"1202 forest hill ave, flint, mi 48504, usa"
"378","LG01913","1/21/2016","Lead","13","Copper","140","3325","MENOMINEE","BURTON","48529",13,140,"3325 MENOMINEE, Flint MI, 48529",-83.653993,42.980094,"3325 menominee ave, burton, mi 48529, usa"
"379","LG02682","1/23/2016","Lead","13","Copper","490","726","HURON ST","FLINT","48505",13,490,"726 HURON ST, Flint MI, 48505",-83.686803,42.984639,"726 huron st, flint, mi 48507, usa"
"380","LG02773","1/23/2016","Lead","13","Copper","60","915","E 7TH ST","FLINT","48503",13,60,"915 E 7TH ST, Flint MI, 48503",-83.675734,43.015204,"915 e 7th st, flint, mi 48503, usa"
"381","LG02836","1/23/2016","Lead","13","Copper","100","3707","DEARBORN AVENUE","FLINT","",13,100,"3707 DEARBORN AVENUE, Flint MI, ",-83.6597996,42.9896173,"3707 dearborn st, flint, mi 48507, usa"
"382","LG02849","1/23/2016","Lead","13","Copper","0","3813","KELLAR AVE","FLINT","48504",13,0,"3813 KELLAR AVE, Flint MI, 48504",-83.7300489,43.049339,"3813 kellar ave, flint, mi 48504, usa"
"383","LG02915","1/23/2016","Lead","13","Copper","130","358","TENYSON AVE","FLINT","48507",13,130,"358 TENYSON AVE, Flint MI, 48507",-83.66849,42.982249,"358 tennyson ave, flint, mi 48507, usa"
"384","LG03133","1/24/2016","Lead","13","Copper","60","1513","RIDGELAWN AVE","FLINT","48503",13,60,"1513 RIDGELAWN AVE, Flint MI, 48503",-83.668858,43.012109,"1513 ridgelawn ave, flint, mi 48503, usa"
"385","LG03465","1/25/2016","Lead","13","Copper","0","636","CRAWFORD ST","FLINT","48507",13,0,"636 CRAWFORD ST, Flint MI, 48507",-83.684796,42.98683,"636 crawford st, flint, mi 48507, usa"
"386","LG03533","1/25/2016","Lead","13","Copper","110","4425","S. SAGINAW STREET","FLINT","48507",13,110,"4425 S. SAGINAW STREET, Flint MI, 48507",-83.674535,42.984119,"4425 saginaw st, flint, mi 48507, usa"
"387","LG03567","1/25/2016","Lead","13","Copper","0","555","COPEMAN BLVD","FLINT","",13,0,"555 COPEMAN BLVD, Flint MI, ",-83.711271,43.028325,"555 copeman blvd, flint, mi 48503, usa"
"388","LG03583","1/25/2016","Lead","13","Copper","0","3912","W. COURT ST","FLINT","48532",13,0,"3912 W. COURT ST, Flint MI, 48532",-83.736803,43.007132,"3912 w court st, flint, mi 48532, usa"
"389","LG03693","1/25/2016","Lead","13","Copper","140","1315","SN JUAN DR","FLINT","48504",13,140,"1315 SN JUAN DR, Flint MI, 48504",-83.738733,43.029928,"1315 san juan dr, flint, mi 48504, usa"
"390","LG04244","1/26/2016","Lead","13","Copper","0","4901","BRANCH RD","FLINT","48506",13,0,"4901 BRANCH RD, Flint MI, 48506",-83.6511809,43.059461,"4901 branch rd, flint, mi 48506, usa"
"391","LG04489","1/26/2016","Lead","13","Copper","130","751","WALDMAN AVE","FLINT","48507",13,130,"751 WALDMAN AVE, Flint MI, 48507",-83.6880599,42.989261,"751 waldman ave, flint, mi 48507, usa"
"392","LG04757","1/27/2016","Lead","13","Copper","90","2613","RASKOB ST","FLINT","48504",13,90,"2613 RASKOB ST, Flint MI, 48504",-83.723622,43.023662,"2613 raskob st, flint, mi 48504, usa"
"393","LG04946","1/27/2016","Lead","13","Copper","70","1016","INGLESIDE AVE","FLINT","48507",13,70,"1016 INGLESIDE AVE, Flint MI, 48507",-83.6936143,42.9838111,"1016 ingleside ave, flint, mi 48507, usa"
"394","LG04980","1/27/2016","Lead","13","Copper","610","3900","HAMMERBERG RD OFC","FLINT","48507",13,610,"3900 HAMMERBERG RD OFC, Flint MI, 48507",-83.7517851,42.9753551,"flint, mi 48507, usa"
"395","LG05072","1/27/2016","Lead","13","Copper","120","2929","BEGOLE","FLINT","48504",13,120,"2929 BEGOLE, Flint MI, 48504",-83.728089,43.033112,"2929 begole st, flint, mi 48504, usa"
"396","LG05688","1/28/2016","Lead","13","Copper","210","1910","WEST STEWART AVE","FLINT","48504",13,210,"1910 WEST STEWART AVE, Flint MI, 48504",-83.726729,43.054141,"1910 w stewart ave, flint, mi 48504, usa"
"397","LG05689","1/28/2016","Lead","13","Copper","110","1605","WINONA ST","FLINT","48504",13,110,"1605 WINONA ST, Flint MI, 48504",-83.731443,43.031403,"1605 winona st, flint, mi 48504, usa"
"398","LG05959","1/29/2016","Lead","13","Copper","0","1039","MARKHAM ST","FLINT","48507",13,0,"1039 MARKHAM ST, Flint MI, 48507",-83.6944254,42.9823066,"1039 markham st, flint, mi 48507, usa"
"399","LF85607","9/30/2015","Lead","12","Copper","150","","","FLINT","",12,150," , Flint MI, ",-83.6874562,43.0125274,"flint, mi, usa"
"400","LF86495","10/6/2015","Lead","12","Copper","0","1715","KANSAS AVE","FLINT","48506",12,0,"1715 KANSAS AVE, Flint MI, 48506",-83.666988,43.026654,"1715 kansas ave, flint, mi 48506, usa"
"401","LF86515","10/6/2015","Lead","12","Copper","60","4905","CANTERBURY","FLINT","48504",12,60,"4905 CANTERBURY, Flint MI, 48504",-83.731852,43.058681,"4905 canterbury ln, flint, mi 48504, usa"
"402","LF94271","12/2/2015","Lead","12","Copper","70","314","FERNDALE","FLINT","48503",12,70,"314 FERNDALE, Flint MI, 48503",-83.728446,43.013314,"314 ferndale pl, flint, mi 48503, usa"
"403","LF95933","12/10/2015","Lead","12","Copper","0","3014","CHEYENNE AVE","FLINT","48507",12,0,"3014 CHEYENNE AVE, Flint MI, 48507",-83.6563989,42.994784,"3014 cheyenne ave, flint, mi 48507, usa"
"404","LF97927","12/29/2015","Lead","12","Copper","300","1201","N GRAND TRAVERSE","FLINT","",12,300,"1201 N GRAND TRAVERSE, Flint MI, ",-83.705607,43.023824,"1201 n grand traverse st, flint, mi 48503, usa"
"405","LF97980","12/29/2015","Lead","12","Copper","170","2610","M L KING SALEM LUTHERAN CHURCH","FLINT","48505",12,170,"2610 M L KING SALEM LUTHERAN CHURCH, Flint MI, 48505",-83.6880257,43.0686471,"flint, mi 48505, usa"
"406","LG00583","1/19/2016","Lead","12","Copper","0","718","PIERSON ST","FLINT","48503",12,0,"718 PIERSON ST, Flint MI, 48503",-83.68134,43.016914,"718 pierson st, flint, mi 48503, usa"
"407","LG00839","1/20/2016","Lead","12","Copper","140","3315","WESTWOOD PARKWAY","FLINT","48503",12,140,"3315 WESTWOOD PARKWAY, Flint MI, 48503",-83.7278539,42.990878,"3315 westwood pkwy, flint, mi 48503, usa"
"408","LG02059","1/21/2016","Lead","12","Copper","0","730","TILDEN ST","FLINT","48505",12,0,"730 TILDEN ST, Flint MI, 48505",-83.692262,43.049746,"730 tilden st, flint, mi 48505, usa"
"409","LG02110","1/21/2016","Lead","12","Copper","80","3617","CIRCLE DR","FLINT","48507",12,80,"3617 CIRCLE DR, Flint MI, 48507",-83.663002,42.990009,"3617 circle dr, flint, mi 48507, usa"
"410","LG02130","1/21/2016","Lead","12","Copper","0","2806","GOLFSIDE LN","FLINT","48504",12,0,"2806 GOLFSIDE LN, Flint MI, 48504",-83.728784,43.022479,"2806 golfside ln, flint, mi 48504, usa"
"411","LG02716","1/23/2016","Lead","12","Copper","100","4103","FLEMING RD","FLINT","48504",12,100,"4103 FLEMING RD, Flint MI, 48504",-83.723828,43.051621,"4103 fleming rd, flint, mi 48504, usa"
"412","LG02770","1/23/2016","Lead","12","Copper","50","2014","CALUMET","FLINT","48503",12,50,"2014 CALUMET, Flint MI, 48503",-83.663293,43.01588,"2014 calumet st, flint, mi 48503, usa"
"413","LG02860","1/23/2016","Lead","12","Copper","90","648","FREEMAN AVE","FLINT","48507",12,90,"648 FREEMAN AVE, Flint MI, 48507",-83.685289,42.993172,"648 freeman ave, flint, mi 48507, usa"
"414","LG02887","1/23/2016","Lead","12","Copper","170","1230","MARKHAM ST","FLINT","48507",12,170,"1230 MARKHAM ST, Flint MI, 48507",-83.6968701,42.9824968,"1230 markham st, flint, mi 48507, usa"
"415","LG03520","1/25/2016","Lead","12","Copper","0","2005","GOODRICH AVE","FLINT","48503",12,0,"2005 GOODRICH AVE, Flint MI, 48503",-83.681751,43.002002,"2005 goodrich ave, flint, mi 48503, usa"
"416","LG03544","1/25/2016","Lead","12","Copper","100","2014","MOUNTAIN AVE","FLINT","48503",12,100,"2014 MOUNTAIN AVE, Flint MI, 48503",-83.662481,43.018865,"2014 mountain ave, flint, mi 48503, usa"
"417","LG03684","1/25/2016","Lead","12","Copper","110","522","CHALMERS STREET","FLINT","48503",12,110,"522 CHALMERS STREET, Flint MI, 48503",-83.65745,43.021228,"522 chalmers st, flint, mi 48503, usa"
"418","LG03802","1/25/2016","Lead","12","Copper","60","3506","CLAIRMONT","FLINT","48503",12,60,"3506 CLAIRMONT, Flint MI, 48503",-83.732332,42.9977,"3506 clairmont st, flint, mi 48503, usa"
"419","LG04349","1/26/2016","Lead","12","Copper","0","1452","JANE AVE","FLINT","48506",12,0,"1452 JANE AVE, Flint MI, 48506",-83.67292,43.037107,"1452 jane ave, flint, mi 48506, usa"
"420","LG04698","1/27/2016","Lead","12","Copper","70","4814","CANTERBURY LANE","FLINT","48504",12,70,"4814 CANTERBURY LANE, Flint MI, 48504",-83.731167,43.058188,"4814 canterbury ln, flint, mi 48504, usa"
"421","LG04802","1/27/2016","Lead","12","Copper","70","801","BLANCHARD","FLINT","48503",12,70,"801 BLANCHARD, Flint MI, 48503",-83.6672509,43.019213,"801 blanchard ave, flint, mi 48503, usa"
"422","LG05552","1/28/2016","Lead","12","Copper","230","1943","CARMANBROOK PKWY","FLINT","48507",12,230,"1943 CARMANBROOK PKWY, Flint MI, 48507",-83.708448,42.9919719,"1943 carmanbrook pkwy, flint, mi 48507, usa"
"423","LF85929","10/2/2015","Lead","11","Copper","0","3120","NORWOOD DR","FLINT","48503",11,0,"3120 NORWOOD DR, Flint MI, 48503",-83.726279,43.008315,"3120 norwood dr, flint, mi 48503, usa"
"424","LF87052","10/8/2015","Lead","11","Copper","0","721","FRANK ST","FLINT","48504",11,0,"721 FRANK ST, Flint MI, 48504",-83.718872,43.012741,"721 frank st, flint, mi 48504, usa"
"425","LF87939","10/16/2015","Lead","11","Copper","180","1502","S FRANKLIN AVE","FLINT","48503",11,180,"1502 S FRANKLIN AVE, Flint MI, 48503",-83.665244,43.013577,"1502 s franklin ave, flint, mi 48503, usa"
"426","LF95927","12/10/2015","Lead","11","Copper","140","720","COMMONWEALTH AVE","FLINT","48503",11,140,"720 COMMONWEALTH AVE, Flint MI, 48503",-83.66418,43.019643,"720 commonwealth ave, flint, mi 48503, usa"
"427","LF97349","12/18/2015","Lead","11","Copper","0","906","MARQUETTE ST","FLINT","48504",11,0,"906 MARQUETTE ST, Flint MI, 48504",-83.723055,43.020461,"906 marquette st, flint, mi 48504, usa"
"428","LF97920","12/29/2015","Lead","11","Copper","60","1918","LEITH ST","FLINT","48506",11,60,"1918 LEITH ST, Flint MI, 48506",-83.664449,43.042577,"1918 leith st, flint, mi 48506, usa"
"429","LF97978","12/29/2015","Lead","11","Copper","0","2005","BARTH ST","FLINT","48504",11,0,"2005 BARTH ST, Flint MI, 48504",-83.715695,43.025948,"2005 barth st, flint, mi 48504, usa"
"430","LF99912","1/15/2016","Lead","11","Copper","70","1113","MACDONALD AVE","FLINT","48505",11,70,"1113 MACDONALD AVE, Flint MI, 48505",-83.656,42.982913,"1113 macdonald ave, flint, mi 48507, usa"
"431","LG00004","1/15/2016","Lead","11","Copper","390","3115","LAWNDALE ST LUKES NEW LIFE CEN","FLINT","48504",11,390,"3115 LAWNDALE ST LUKES NEW LIFE CEN, Flint MI, 48504",-83.7517851,43.0528038,"flint, mi 48504, usa"
"432","LG00511","1/19/2016","Lead","11","Copper","70","1406","N VIRGINIA AVE","FLINT","",11,70,"1406 N VIRGINIA AVE, Flint MI, ",-83.637451,43.029831,"1406 n virginia st, flint, mi 48506, usa"
"433","LG01211","1/21/2016","Lead","11","Copper","50","837","CLINTON ST","FLINT","48507",11,50,"837 CLINTON ST, Flint MI, 48507",-83.68933,42.98486,"837 clinton st, flint, mi 48507, usa"
"434","LG01259","1/21/2016","Lead","11","Copper","240","630","WEST MARENGO ST","FLINT","",11,240,"630 WEST MARENGO ST, Flint MI, ",-83.712959,43.059685,"630 w marengo ave, flint, mi 48505, usa"
"435","LG01436","1/21/2016","Lead","11","Copper","80","415","LETA AVE","FLINT","48507",11,80,"415 LETA AVE, Flint MI, 48507",-83.667339,42.986812,"415 leta ave, flint, mi 48507, usa"
"436","LG01829","1/21/2016","Lead","11","Copper","1,010","3221","N DORT HWY","FLINT","48506",11,1010,"3221 N DORT HWY, Flint MI, 48506",-83.6590671,43.0445674,"3221 n dort hwy, flint, mi 48506, usa"
"437","LG01940","1/21/2016","Lead","11","Copper","0","1614","MABEL AVE","FLINT","48506",11,0,"1614 MABEL AVE, Flint MI, 48506",-83.669769,43.036368,"1614 mabel ave, flint, mi 48506, usa"
"438","LG02030","1/21/2016","Lead","11","Copper","0","913","E WELLINGTON AVE","FLINT","48503",11,0,"913 E WELLINGTON AVE, Flint MI, 48503",-83.673186,43.012846,"913 e wellington ave, flint, mi 48503, usa"
"439","LG02166","1/21/2016","Lead","11","Copper","0","1532","IRENE AVE","FLINT","48503",11,0,"1532 IRENE AVE, Flint MI, 48503",-83.717883,42.9994889,"1532 irene ave, flint, mi 48503, usa"
"440","LG02443","1/22/2016","Lead","11","Copper","0","724","EAST ST","FLINT","48503",11,0,"724 EAST ST, Flint MI, 48503",-83.6823299,43.016088,"724 east st, flint, mi 48503, usa"
"441","LG02875","1/23/2016","Lead","11","Copper","80","857","MAJOR ST","FLINT","",11,80,"857 MAJOR ST, Flint MI, ",-83.690059,42.9827439,"857 major st, flint, mi 48507, usa"
"442","LG03442","1/25/2016","Lead","11","Copper","70","3414","BENNETT AVENUE","FLINT","48506",11,70,"3414 BENNETT AVENUE, Flint MI, 48506",-83.643534,43.035683,"3414 bennett ave, flint, mi 48506, usa"
"443","LG03609","1/25/2016","Lead","11","Copper","300","140","E. SECOND ST","FLINT","48503",11,300,"140 E. SECOND ST, Flint MI, 48503",-83.6887886,43.0153877,"140 e 2nd st, flint, mi 48502, usa"
"444","LG03768","1/25/2016","Lead","11","Copper","120","314","FERNDALE PL","FLINT","48503",11,120,"314 FERNDALE PL, Flint MI, 48503",-83.728446,43.013314,"314 ferndale pl, flint, mi 48503, usa"
"445","LG04050","1/26/2016","Lead","11","Copper","150","2202","PIERCE ST","FLINT","48503",11,150,"2202 PIERCE ST, Flint MI, 48503",-83.6608059,43.017401,"2202 pierce st, flint, mi 48503, usa"
"446","LG04055","1/26/2016","Lead","11","Copper","540","514","CADILLAC STREET","FLINT","48504",11,540,"514 CADILLAC STREET, Flint MI, 48504",-83.710433,43.013729,"514 cadillac st, flint, mi 48504, usa"
"447","LG04187","1/26/2016","Lead","11","Copper","90","1513","PETTIBONE AVE","FLINT","48507",11,90,"1513 PETTIBONE AVE, Flint MI, 48507",-83.700445,42.989525,"1513 pettibone ave, flint, mi 48507, usa"
"448","LG04541","1/26/2016","Lead","11","Copper","0","1517","GAINEY AVE","FLINT","48503",11,0,"1517 GAINEY AVE, Flint MI, 48503",-83.718596,42.999865,"1517 gainey ave, flint, mi 48503, usa"
"449","LG05454","1/28/2016","Lead","11","Copper","710","249","PEER AVE","FLINT","48503",11,710,"249 PEER AVE, Flint MI, 48503",-83.6739606,42.996189,"249 peer ave, flint, mi 48503, usa"
"450","LG05455","1/28/2016","Lead","11","Copper","360","2919","W RASKOB ST","FLINT","48504",11,360,"2919 W RASKOB ST, Flint MI, 48504",-83.7318389,43.0262079,"2919 raskob st, flint, mi 48504, usa"
"451","LG05559","1/28/2016","Lead","11","Copper","80","2915","HILLCREST AVE","FLINT","48507",11,80,"2915 HILLCREST AVE, Flint MI, 48507",-83.661642,42.996207,"2915 hillcrest ave, flint, mi 48507, usa"
"452","LG05712","1/28/2016","Lead","11","Copper","70","2306","KENTUCKY AVE","FLINT","48506",11,70,"2306 KENTUCKY AVE, Flint MI, 48506",-83.660261,43.027823,"2306 kentucky ave, flint, mi 48506, usa"
"453","LG05739","1/28/2016","Lead","11","Copper","120","4515","LOWELL BLVD","FLINT","48507",11,120,"4515 LOWELL BLVD, Flint MI, 48507",-83.670886,42.982676,"4515 lowell blvd, flint, mi 48507, usa"
"454","LG05759","1/28/2016","Lead","11","Copper","140","2602","WOLCOTT ST","FLINT","48504",11,140,"2602 WOLCOTT ST, Flint MI, 48504",-83.7229312,43.0262879,"2602 wolcott st, flint, mi 48504, usa"
"455","LG05977","1/29/2016","Lead","11","Copper","90","2540","ORCHARD LANE","FLINT","48504",11,90,"2540 ORCHARD LANE, Flint MI, 48504",-83.727033,43.022818,"2540 orchard ln, flint, mi 48504, usa"
"456","LG05982","1/29/2016","Lead","11","Copper","0","1814","MAGNOLIA AVE","FLINT","48503",11,0,"1814 MAGNOLIA AVE, Flint MI, 48503",-83.673672,43.008045,"1814 magnolia ave, flint, mi 48503, usa"
"457","LG06022","1/29/2016","Lead","11","Copper","120","1823","BARKS ST","FLINT","48503",11,120,"1823 BARKS ST, Flint MI, 48503",-83.660487,43.0086609,"1823 barks st, flint, mi 48503, usa"
"458","LG06136","1/29/2016","Lead","11","Copper","60","605","S FRANKLIN AVE","FLINT","48503",11,60,"605 S FRANKLIN AVE, Flint MI, 48503",-83.664859,43.020773,"605 s franklin ave, flint, mi 48503, usa"
"459","LG06455","1/30/2016","Lead","11","Copper","100","4310","CIRCLE DR","FLINT","48507",11,100,"4310 CIRCLE DR, Flint MI, 48507",-83.663009,42.984643,"4310 circle dr, flint, mi 48507, usa"
"460","LF85289","9/29/2015","Lead","10","Copper","90","1426","MAPLEWOOD AVE","FLINT","48506",10,90,"1426 MAPLEWOOD AVE, Flint MI, 48506",-83.663767,43.029948,"1426 maplewood ave, flint, mi 48506, usa"
"461","LF85941","10/2/2015","Lead","10","Copper","0","1329","WASHINGTON","FLINT","48503",10,0,"1329 WASHINGTON, Flint MI, 48503",-83.676433,43.029224,"1329 washington ave, flint, mi 48503, usa"
"462","LF87008","10/8/2015","Lead","10","Copper","160","1112","BEARD ST","FLINT","48503",10,160,"1112 BEARD ST, Flint MI, 48503",-83.6699639,43.015589,"1112 beard st, flint, mi 48503, usa"
"463","LF87401","10/13/2015","Lead","10","Copper","0","329","W ELDRIDGE AVE","FLINT","48505",10,0,"329 W ELDRIDGE AVE, Flint MI, 48505",-83.708395,43.054712,"329 w eldridge ave, flint, mi 48505, usa"
"464","LF87937","10/16/2015","Lead","10","Copper","70","1201","ALVORD","FLINT","48507",10,70,"1201 ALVORD, Flint MI, 48507",-83.6959378,42.9850639,"1201 alvord ave, flint, mi 48507, usa"
"465","LF94277","12/2/2015","Lead","10","Copper","250","3401","LEITH ST","FLINT","48506",10,250,"3401 LEITH ST, Flint MI, 48506",-83.644019,43.043223,"3401 leith st, flint, mi 48506, usa"
"466","LF97975","12/29/2015","Lead","10","Copper","480","2610","ML KING AVE","FLINT","",10,480,"2610 ML KING AVE, Flint MI, ",-83.70411,43.040496,"2610 martin luther king ave, flint, mi 48505, usa"
"467","LF99145","1/7/2016","Lead","10","Copper","380","1605","WINONA ST","FLINT","",10,380,"1605 WINONA ST, Flint MI, ",-83.731443,43.031403,"1605 winona st, flint, mi 48504, usa"
"468","LF99170","1/7/2016","Lead","10","Copper","570","1201","N GRAND TRAVERSE","FLINT","",10,570,"1201 N GRAND TRAVERSE, Flint MI, ",-83.705607,43.023824,"1201 n grand traverse st, flint, mi 48503, usa"
"469","LG00001","1/15/2016","Lead","10","Copper","340","2610","M L KING AVE","FLINT","48505",10,340,"2610 M L KING AVE, Flint MI, 48505",-83.70411,43.040496,"2610 martin luther king ave, flint, mi 48505, usa"
"470","LG00880","1/20/2016","Lead","10","Copper","0","737","CLINTON ST","FLINT","48507",10,0,"737 CLINTON ST, Flint MI, 48507",-83.687308,42.984903,"737 clinton st, flint, mi 48507, usa"
"471","LG00909","1/20/2016","Lead","10","Copper","0","1606","SUNCREST DR","FLINT","48504",10,0,"1606 SUNCREST DR, Flint MI, 48504",-83.7406342,43.0301431,"1606 suncrest dr, flint, mi 48504, usa"
"472","LG00928","1/20/2016","Lead","10","Copper","70","611","LELAND ST","FLINT","48507",10,70,"611 LELAND ST, Flint MI, 48507",-83.683789,42.987141,"611 leland st, flint, mi 48507, usa"
"473","LG00953","1/20/2016","Lead","10","Copper","0","605","W LORADO AVE","FLINT","48505",10,0,"605 W LORADO AVE, Flint MI, 48505",-83.7117919,43.0708417,"605 w lorado ave, flint, mi 48505, usa"
